"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-29",,,,,"0.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-30",,,,,"0.15",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-31",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-02",,,,,"0.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-03",,,,,"0.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-05",,,,,"0.40",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-14",,,,,"0.45",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-16",,,,,"0.00","0.0",,,,,,,,,,,,
